Gene stable ID	NCBI gene ID
ENSDARG00000040738	1419
ENSDARG00000040738	1418
ENSDARG00000104681	64324
ENSDARG00000060813	144100
ENSDARG00000079946	6713
ENSDARG00000099294	23307
ENSDARG00000070526	79696
ENSDARG00000095314	27429
ENSDARG00000076070	9228
ENSDARG00000051986	4728
ENSDARG00000094749	27429
ENSDARG00000056491	64376
ENSDARG00000071074	91433
ENSDARG00000071570	64925
ENSDARG00000043901	133688
ENSDARG00000063319	6713
ENSDARG00000037199	130355
ENSDARG00000068387	348932
ENSDARG00000060771	79649
ENSDARG00000096214	60370
ENSDARG00000053003	222553
ENSDARG00000030932	2255
ENSDARG00000078018	100128927
ENSDARG00000104339	6597
ENSDARG00000070507	7223
ENSDARG00000043332	5590
ENSDARG00000045932	64506
ENSDARG00000095142	23307
ENSDARG00000058566	140467
ENSDARG00000098405	4214
ENSDARG00000090013	388115
ENSDARG00000062058	10723
ENSDARG00000112606	140467
ENSDARG00000019717	90655
ENSDARG00000090721	146434
ENSDARG00000098367	6729
ENSDARG00000092133	27429
ENSDARG00000033666	55361
ENSDARG00000098350	83463
ENSDARG00000098652	83259
ENSDARG00000088048	8817
ENSDARG00000069792	1421
ENSDARG00000069792	1420
ENSDARG00000069792	1419
ENSDARG00000069792	1418
ENSDARG00000063158	25769
ENSDARG00000025073	6142
ENSDARG00000075916	147923
ENSDARG00000074528	56952
ENSDARG00000054690	55867
ENSDARG00000054690	116085
ENSDARG00000076230	23120
ENSDARG00000061439	133688
ENSDARG00000086603	2528
ENSDARG00000086603	2525
ENSDARG00000086603	2527
ENSDARG00000055538	23080
ENSDARG00000102517	55118
ENSDARG00000114948	192134
ENSDARG00000018854	57466
ENSDARG00000001804	51030
ENSDARG00000058212	4111
ENSDARG00000058212	4101
ENSDARG00000058212	4105
ENSDARG00000058212	286514
ENSDARG00000058212	158809
ENSDARG00000058212	347541
ENSDARG00000094741	27429
ENSDARG00000042141	4646
ENSDARG00000099177	1796
ENSDARG00000035400	689
ENSDARG00000092061	27429
ENSDARG00000094709	221079
ENSDARG00000054680	55584
ENSDARG00000045025	51098
ENSDARG00000100032	2561
ENSDARG00000063195	54899
ENSDARG00000100653	140467
ENSDARG00000040266	6736
ENSDARG00000039062	118812
ENSDARG00000094995	27429
ENSDARG00000071049	55867
ENSDARG00000071049	116085
ENSDARG00000103614	10400
ENSDARG00000026811	2137
ENSDARG00000042508	130507
ENSDARG00000089372	1198
ENSDARG00000006253	166968
ENSDARG00000079815	90624
ENSDARG00000088367	140467
ENSDARG00000069909	27429
ENSDARG00000007825	5604
ENSDARG00000035388	134288
ENSDARG00000076713	27429
ENSDARG00000101687	4134
ENSDARG00000020443	286046
ENSDARG00000075599	993
ENSDARG00000008592	55613
ENSDARG00000036855	54989
ENSDARG00000036855	7727
ENSDARG00000004336	60412
ENSDARG00000013847	1956
ENSDARG00000045437	51000
ENSDARG00000001818	718
ENSDARG00000091723	440854
ENSDARG00000044573	998
ENSDARG00000096728	1369
ENSDARG00000074121	23268
ENSDARG00000028098	2528
ENSDARG00000028098	2525
ENSDARG00000028098	2527
ENSDARG00000101161	5000
ENSDARG00000110877	4902
ENSDARG00000008209	23040
ENSDARG00000024561	9221
ENSDARG00000010792	993
ENSDARG00000059835	118813
ENSDARG00000011683	56952
ENSDARG00000073822	9922
ENSDARG00000007869	30845
ENSDARG00000055445	55867
ENSDARG00000061432	192134
ENSDARG00000101543	9897
ENSDARG00000010146	1358
ENSDARG00000036215	3937
ENSDARG00000076895	23767
ENSDARG00000001939	26229
ENSDARG00000099274	92552
ENSDARG00000099274	4287
ENSDARG00000070786	140467
ENSDARG00000077201	4648
ENSDARG00000007356	26281
ENSDARG00000073741	5910
ENSDARG00000069681	84108
ENSDARG00000018637	23480
ENSDARG00000110323	140467
ENSDARG00000012642	140467
ENSDARG00000104094	157
ENSDARG00000037191	7276
ENSDARG00000004906	10963
ENSDARG00000031954	10616
ENSDARG00000105728	140467
ENSDARG00000013928	55041
ENSDARG00000020473	374659
ENSDARG00000103007	7485
ENSDARG00000015337	1312
ENSDARG00000041660	4985
ENSDARG00000062463	340554
ENSDARG00000089892	960
ENSDARG00000097863	140467
ENSDARG00000112431	5649
ENSDARG00000100591	6736
ENSDARG00000052553	3980
ENSDARG00000006196	60485
ENSDARG00000105003	6324
ENSDARG00000015752	7535
ENSDARG00000055838	79066
ENSDARG00000105142	10312
ENSDARG00000077285	8578
ENSDARG00000103923	7023
ENSDARG00000001769	5786
ENSDARG00000042637	7015
ENSDARG00000076790	1421
ENSDARG00000076790	1420
ENSDARG00000076790	1419
ENSDARG00000076790	1418
ENSDARG00000041617	8382
ENSDARG00000057460	1421
ENSDARG00000057460	1420
ENSDARG00000057460	1419
ENSDARG00000057460	1418
ENSDARG00000026400	5892
ENSDARG00000101134	140467
ENSDARG00000103125	7249
ENSDARG00000007362	113402
ENSDARG00000052917	440854
ENSDARG00000020024	167555
ENSDARG00000029381	221
ENSDARG00000073771	23232
ENSDARG00000077217	440854
ENSDARG00000053315	64699
ENSDARG00000089107	51085
ENSDARG00000014690	6192
ENSDARG00000104989	65268
ENSDARG00000089230	140467
ENSDARG00000091538	84083
ENSDARG00000021059	211
ENSDARG00000031246	1839
ENSDARG00000022410	23223
ENSDARG00000022817	654231
ENSDARG00000030765	3033
ENSDARG00000023963	7171
ENSDARG00000103283	64324
ENSDARG00000078256	54989
ENSDARG00000078256	7727
ENSDARG00000056328	89941
ENSDARG00000054879	6496
ENSDARG00000055955	3937
ENSDARG00000025174	22927
ENSDARG00000041779	10345
ENSDARG00000101959	2115
ENSDARG00000043972	55012
ENSDARG00000060316	1154
ENSDARG00000007045	4850
ENSDARG00000038121	79629
ENSDARG00000027141	171222
ENSDARG00000013174	85409
ENSDARG00000053854	10911
ENSDARG00000074867	57620
ENSDARG00000061185	79903
ENSDARG00000059902	64601
ENSDARG00000078525	25819
ENSDARG00000016479	133688
ENSDARG00000055437	196541
ENSDARG00000078189	1421
ENSDARG00000078189	1420
ENSDARG00000078189	1419
ENSDARG00000078189	1418
ENSDARG00000097256	5350
ENSDARG00000025513	22982
ENSDARG00000097795	192134
ENSDARG00000012387	5161
ENSDARG00000075113	388112
ENSDARG00000076914	144811
ENSDARG00000091916	133688
ENSDARG00000076306	84695
ENSDARG00000074740	93663
ENSDARG00000117097	1421
ENSDARG00000117097	1420
ENSDARG00000117097	1419
ENSDARG00000117097	1418
ENSDARG00000116494	27429
ENSDARG00000061672	133688
ENSDARG00000094236	27429
ENSDARG00000091560	340024
ENSDARG00000104480	348980
ENSDARG00000039328	23582
ENSDARG00000074258	57476
ENSDARG00000026369	1622
ENSDARG00000077134	57512
ENSDARG00000078578	55731
ENSDARG00000068745	4134
ENSDARG00000057374	81855
ENSDARG00000024815	11054
ENSDARG00000094577	56990
ENSDARG00000093640	133688
ENSDARG00000052277	1069
ENSDARG00000018524	90007
ENSDARG00000078130	157697
ENSDARG00000092923	284194
ENSDARG00000095224	79823
ENSDARG00000098857	64109
ENSDARG00000103589	2627
ENSDARG00000101029	140467
ENSDARG00000070138	27429
ENSDARG00000091900	79823
ENSDARG00000036791	1789
ENSDARG00000013794	8462
ENSDARG00000061365	253012
ENSDARG00000052910	7478
ENSDARG00000076014	23085
ENSDARG00000006683	9459
ENSDARG00000089828	80007
ENSDARG00000092327	140467
ENSDARG00000040290	5444
ENSDARG00000040290	5446
ENSDARG00000040290	5445
ENSDARG00000037498	2892
ENSDARG00000108953	339390
ENSDARG00000108953	30835
ENSDARG00000011671	5158
ENSDARG00000058682	926
ENSDARG00000061800	79629
ENSDARG00000090116	140467
ENSDARG00000067913	55756
ENSDARG00000039125	11183
ENSDARG00000051975	4267
ENSDARG00000116122	7249
ENSDARG00000056517	84321
ENSDARG00000008623	8533
ENSDARG00000002635	79632
ENSDARG00000075383	57476
ENSDARG00000007247	60626
ENSDARG00000076923	23254
ENSDARG00000070414	339390
ENSDARG00000070414	30835
ENSDARG00000052480	22984
ENSDARG00000076472	54989
ENSDARG00000076472	7727
ENSDARG00000098845	29967
ENSDARG00000088591	192134
ENSDARG00000053862	1421
ENSDARG00000053862	1420
ENSDARG00000053862	1419
ENSDARG00000002305	10873
ENSDARG00000033889	144108
ENSDARG00000042839	89978
ENSDARG00000042975	549
ENSDARG00000004455	5026
ENSDARG00000087324	1421
ENSDARG00000087324	1420
ENSDARG00000087324	1419
ENSDARG00000087324	1418
ENSDARG00000100052	885
ENSDARG00000054162	4776
ENSDARG00000114913	27429
ENSDARG00000075948	28231
ENSDARG00000091062	64324
ENSDARG00000087839	140467
ENSDARG00000091148	1421
ENSDARG00000091148	1420
ENSDARG00000091148	1419
ENSDARG00000091148	1418
ENSDARG00000059887	26284
ENSDARG00000091624	133688
ENSDARG00000096689	140467
ENSDARG00000079917	8045
ENSDARG00000069826	1421
ENSDARG00000069826	1420
ENSDARG00000069826	1419
ENSDARG00000069826	1418
ENSDARG00000041878	9230
ENSDARG00000025679	1312
ENSDARG00000095497	140467
ENSDARG00000000476	5378
ENSDARG00000038309	29103
ENSDARG00000030417	5310
ENSDARG00000075121	1839
ENSDARG00000074544	140467
ENSDARG00000011999	54059
ENSDARG00000113141	140467
ENSDARG00000099276	133688
ENSDARG00000099368	284439
ENSDARG00000044875	1421
ENSDARG00000044875	1420
ENSDARG00000044875	1419
ENSDARG00000044875	1418
ENSDARG00000053890	80021
ENSDARG00000056244	117584
ENSDARG00000099409	11054
ENSDARG00000019976	91734
ENSDARG00000019976	3422
ENSDARG00000027322	55327
ENSDARG00000062347	23281
ENSDARG00000116164	1421
ENSDARG00000116164	1420
ENSDARG00000116164	1419
ENSDARG00000116164	1418
ENSDARG00000103600	7903
ENSDARG00000043587	6716
ENSDARG00000100475	2255
ENSDARG00000100227	6541
ENSDARG00000027699	2528
ENSDARG00000027699	2525
ENSDARG00000027699	2527
ENSDARG00000018325	6877
ENSDARG00000035146	5439
ENSDARG00000021916	11023
ENSDARG00000002394	133688
ENSDARG00000099755	5211
ENSDARG00000061985	54502
ENSDARG00000061060	285555
ENSDARG00000116393	23040
ENSDARG00000096856	140467
ENSDARG00000092376	9228
ENSDARG00000094878	27429
ENSDARG00000006093	65061
ENSDARG00000043847	253582
ENSDARG00000095030	140467
ENSDARG00000025436	51734
ENSDARG00000114894	140467
ENSDARG00000012903	10568
ENSDARG00000042072	64839
ENSDARG00000010519	8863
ENSDARG00000002299	414
ENSDARG00000100087	2128
ENSDARG00000045843	328
ENSDARG00000086658	1421
ENSDARG00000086658	1420
ENSDARG00000086658	1419
ENSDARG00000086658	1418
ENSDARG00000075923	10587
ENSDARG00000030633	389072
ENSDARG00000028889	4716
ENSDARG00000099546	8942
ENSDARG00000098330	79925
ENSDARG00000078533	25886
ENSDARG00000037760	340260
ENSDARG00000058004	10736
ENSDARG00000037789	654231
ENSDARG00000027813	116150
ENSDARG00000076227	4920
ENSDARG00000094469	147923
ENSDARG00000096941	140467
ENSDARG00000010555	5161
ENSDARG00000116246	9973
ENSDARG00000040332	163702
ENSDARG00000036684	4701
ENSDARG00000012887	7702
ENSDARG00000039806	6862
ENSDARG00000057632	286187
ENSDARG00000105781	140467
ENSDARG00000078507	7478
ENSDARG00000087290	140467
ENSDARG00000015860	66036
ENSDARG00000053500	102724560
ENSDARG00000043848	6647
ENSDARG00000012141	64895
ENSDARG00000075337	23395
ENSDARG00000087742	8491
ENSDARG00000094470	10587
ENSDARG00000019398	5687
ENSDARG00000014803	1421
ENSDARG00000014803	1420
ENSDARG00000014803	1419
ENSDARG00000014803	1418
ENSDARG00000104587	6345
ENSDARG00000010266	10643
ENSDARG00000031894	51176
ENSDARG00000078878	196541
ENSDARG00000042995	10558
ENSDARG00000074661	2852
ENSDARG00000062465	80055
ENSDARG00000102537	339390
ENSDARG00000102537	30835
ENSDARG00000086917	1421
ENSDARG00000086917	1420
ENSDARG00000086917	1419
ENSDARG00000086917	1418
ENSDARG00000036864	10568
ENSDARG00000010946	102724560
ENSDARG00000061791	60506
ENSDARG00000090623	400499
ENSDARG00000041179	1421
ENSDARG00000041179	1420
ENSDARG00000041179	1419
ENSDARG00000041179	1418
ENSDARG00000115015	118672
ENSDARG00000103665	7862
ENSDARG00000069307	5443
ENSDARG00000096081	115399
ENSDARG00000086075	7267
ENSDARG00000019326	5636
ENSDARG00000099156	84056
ENSDARG00000018944	112817
ENSDARG00000097704	339834
ENSDARG00000057624	10987
ENSDARG00000073750	1421
ENSDARG00000073750	1420
ENSDARG00000073750	1419
ENSDARG00000073750	1418
ENSDARG00000116139	1044
ENSDARG00000008153	256987
ENSDARG00000020777	387119
ENSDARG00000002722	26287
ENSDARG00000098021	140467
ENSDARG00000077726	25819
ENSDARG00000055271	85409
ENSDARG00000021664	7976
ENSDARG00000044016	4646
ENSDARG00000079110	23059
ENSDARG00000028894	55257
ENSDARG00000111465	140467
ENSDARG00000097789	5444
ENSDARG00000097789	5446
ENSDARG00000097789	5445
ENSDARG00000070617	7428
ENSDARG00000062750	1829
ENSDARG00000058561	84085
ENSDARG00000099164	112939
ENSDARG00000070045	56853
ENSDARG00000105784	140467
ENSDARG00000042539	10971
ENSDARG00000001129	23405
ENSDARG00000078552	57822
ENSDARG00000043010	817
ENSDARG00000005185	1369
ENSDARG00000032237	29945
ENSDARG00000103765	90529
ENSDARG00000109611	133688
ENSDARG00000104251	56980
ENSDARG00000101716	23621
ENSDARG00000057394	9363
ENSDARG00000114879	1796
ENSDARG00000059826	55118
ENSDARG00000053617	815
ENSDARG00000101021	55867
ENSDARG00000105099	401647
ENSDARG00000104943	9587
ENSDARG00000116442	55603
ENSDARG00000021147	57185
ENSDARG00000023111	5343
ENSDARG00000023111	5342
ENSDARG00000035560	822
ENSDARG00000112842	339390
ENSDARG00000112842	30835
ENSDARG00000090727	60680
ENSDARG00000069698	136332
ENSDARG00000041078	1119
ENSDARG00000105669	4799
ENSDARG00000087341	8633
ENSDARG00000086631	140467
ENSDARG00000020101	5701
ENSDARG00000077093	57466
ENSDARG00000012723	10432
ENSDARG00000091831	55661
ENSDARG00000008413	23250
ENSDARG00000093240	26205
ENSDARG00000098362	140467
ENSDARG00000057049	338567
ENSDARG00000029928	26985
ENSDARG00000007383	9424
ENSDARG00000111612	7867
ENSDARG00000011724	83742
ENSDARG00000093448	51660
ENSDARG00000043135	5443
ENSDARG00000063197	653125
ENSDARG00000063197	728047
ENSDARG00000007576	1421
ENSDARG00000007576	1420
ENSDARG00000007576	1419
ENSDARG00000007576	1418
ENSDARG00000115120	27429
ENSDARG00000074331	8672
ENSDARG00000046157	6218
ENSDARG00000055240	7498
ENSDARG00000017340	10911
ENSDARG00000076811	23193
ENSDARG00000058299	2528
ENSDARG00000058299	2525
ENSDARG00000058299	2527
ENSDARG00000095545	27429
ENSDARG00000088699	118987
ENSDARG00000058990	7355
ENSDARG00000037159	4985
ENSDARG00000115416	64324
ENSDARG00000074660	83547
ENSDARG00000075172	26260
ENSDARG00000052121	5897
ENSDARG00000101562	140467
ENSDARG00000019963	94081
ENSDARG00000045308	5422
ENSDARG00000038918	1812
ENSDARG00000088463	81570
ENSDARG00000074001	1421
ENSDARG00000074001	1420
ENSDARG00000074001	1419
ENSDARG00000042969	140467
ENSDARG00000075181	58985
ENSDARG00000016775	9716
ENSDARG00000052122	5896
ENSDARG00000089598	140467
ENSDARG00000039145	5328
ENSDARG00000090398	5137
ENSDARG00000032836	654231
ENSDARG00000059485	133418
ENSDARG00000073723	192134
ENSDARG00000007250	55850
ENSDARG00000067824	79937
ENSDARG00000031971	79070
ENSDARG00000038094	23274
ENSDARG00000087381	150921
ENSDARG00000004581	6400
ENSDARG00000071573	23658
ENSDARG00000079665	57512
ENSDARG00000055825	1951
ENSDARG00000100236	79848
ENSDARG00000016239	5719
ENSDARG00000068257	23704
ENSDARG00000079849	4902
ENSDARG00000007655	1421
ENSDARG00000007655	1420
ENSDARG00000007655	1419
ENSDARG00000007655	1418
ENSDARG00000070953	100137049
ENSDARG00000016979	9512
ENSDARG00000057060	51030
ENSDARG00000086881	9592
ENSDARG00000021991	10613
ENSDARG00000102027	140467
ENSDARG00000017834	79778
ENSDARG00000016835	10312
ENSDARG00000076160	64324
ENSDARG00000102554	2528
ENSDARG00000102554	2525
ENSDARG00000102554	2527
ENSDARG00000013438	171484
ENSDARG00000002720	84135
ENSDARG00000087765	1421
ENSDARG00000087765	1420
ENSDARG00000087765	1419
ENSDARG00000087765	1418
ENSDARG00000010978	55621
ENSDARG00000002685	64773
ENSDARG00000025218	4644
ENSDARG00000061916	55092
ENSDARG00000100214	140467
ENSDARG00000056909	1956
ENSDARG00000098079	22930
ENSDARG00000111633	27429
ENSDARG00000067795	58985
ENSDARG00000104203	133688
ENSDARG00000103834	10432
ENSDARG00000011000	2957
ENSDARG00000007755	80349
ENSDARG00000055835	65010
ENSDARG00000051891	222967
ENSDARG00000061391	29841
ENSDARG00000089354	7106
ENSDARG00000015110	6571
ENSDARG00000028539	22880
ENSDARG00000014866	56952
ENSDARG00000044001	284194
ENSDARG00000056535	100137049
ENSDARG00000074488	58985
ENSDARG00000103137	116028
ENSDARG00000035147	222229
ENSDARG00000044775	2528
ENSDARG00000044775	2525
ENSDARG00000044775	2527
ENSDARG00000102366	79778
ENSDARG00000105230	2249
ENSDARG00000077215	8672
ENSDARG00000102435	9765
ENSDARG00000102184	57534
ENSDARG00000014233	23176
ENSDARG00000039863	64109
ENSDARG00000071087	84912
ENSDARG00000011188	92
ENSDARG00000014577	85415
ENSDARG00000011662	1147
ENSDARG00000061635	4644
ENSDARG00000100247	2528
ENSDARG00000100247	2525
ENSDARG00000100247	2527
ENSDARG00000060243	55068
ENSDARG00000045254	84310
ENSDARG00000091321	3937
ENSDARG00000090297	401944
ENSDARG00000060481	51062
ENSDARG00000063062	254048
ENSDARG00000010052	57446
ENSDARG00000008219	1421
ENSDARG00000008219	1420
ENSDARG00000008219	1419
ENSDARG00000008219	1418
ENSDARG00000021082	22872
ENSDARG00000098497	3265
ENSDARG00000116986	133688
ENSDARG00000062122	51088
ENSDARG00000090676	57451
ENSDARG00000062688	10457
ENSDARG00000014181	2299
ENSDARG00000077943	80789
ENSDARG00000046142	339390
ENSDARG00000046142	30835
ENSDARG00000018961	23560
ENSDARG00000042530	23165
ENSDARG00000076703	93550
ENSDARG00000111977	57369
ENSDARG00000057452	85439
ENSDARG00000031930	23085
ENSDARG00000004318	220869
ENSDARG00000086070	26281
ENSDARG00000033380	8908
ENSDARG00000101540	2248
ENSDARG00000035860	6234
ENSDARG00000101082	51386
ENSDARG00000103146	197358
ENSDARG00000075421	9232
ENSDARG00000088601	192134
ENSDARG00000005652	4121
ENSDARG00000051931	80153
ENSDARG00000069383	1262
ENSDARG00000045160	51734
ENSDARG00000002084	3913
ENSDARG00000069827	1421
ENSDARG00000069827	1420
ENSDARG00000069827	1419
ENSDARG00000069827	1418
ENSDARG00000104011	6218
ENSDARG00000080006	440026
ENSDARG00000095635	140467
ENSDARG00000005651	3265
ENSDARG00000059886	55731
ENSDARG00000103718	51510
ENSDARG00000061496	192134
ENSDARG00000036545	64699
ENSDARG00000051762	55466
ENSDARG00000070939	140467
ENSDARG00000007663	273
ENSDARG00000054807	6396
ENSDARG00000074984	23281
ENSDARG00000104474	64109
ENSDARG00000091079	115416
ENSDARG00000099768	91074
ENSDARG00000098671	27166
ENSDARG00000053133	192134
ENSDARG00000024139	5026
ENSDARG00000102976	340260
ENSDARG00000074771	58985
ENSDARG00000056334	27030
ENSDARG00000077577	4923
ENSDARG00000110545	5649
ENSDARG00000027016	8729
ENSDARG00000104936	157695
ENSDARG00000032737	2892
ENSDARG00000029431	79899
ENSDARG00000103313	55288
ENSDARG00000039563	84695
ENSDARG00000058292	22929
ENSDARG00000097292	65010
ENSDARG00000100439	283635
ENSDARG00000101800	118672
ENSDARG00000077207	84445
ENSDARG00000001776	57620
ENSDARG00000111755	339390
ENSDARG00000111755	30835
ENSDARG00000062489	220972
ENSDARG00000062206	6499
ENSDARG00000092003	9973
ENSDARG00000087301	1421
ENSDARG00000087301	1420
ENSDARG00000087301	1419
ENSDARG00000087301	1418
ENSDARG00000016864	10056
ENSDARG00000058133	2297
ENSDARG00000062457	81887
ENSDARG00000098695	7414
ENSDARG00000029043	11097
ENSDARG00000096631	55090
ENSDARG00000040735	1421
ENSDARG00000040735	1420
ENSDARG00000040735	1419
ENSDARG00000040735	1418
ENSDARG00000032606	23176
ENSDARG00000014333	94101
ENSDARG00000036295	401647
ENSDARG00000068575	55092
ENSDARG00000057782	29994
ENSDARG00000077226	6597
ENSDARG00000028058	7189
ENSDARG00000096575	140467
ENSDARG00000038095	8651
ENSDARG00000078134	1421
ENSDARG00000078134	1420
ENSDARG00000078134	1419
ENSDARG00000078134	1418
ENSDARG00000056649	27336
ENSDARG00000045421	83930
ENSDARG00000067524	2528
ENSDARG00000067524	2525
ENSDARG00000067524	2527
ENSDARG00000009941	23085
ENSDARG00000100508	254048
ENSDARG00000093005	27429
ENSDARG00000074329	421
ENSDARG00000020693	27244
ENSDARG00000073988	4335
ENSDARG00000039067	6716
ENSDARG00000018621	340024
ENSDARG00000039439	58985
ENSDARG00000016856	5444
ENSDARG00000016856	5446
ENSDARG00000016856	5445
ENSDARG00000104926	192134
ENSDARG00000099181	55584
ENSDARG00000076888	23193
ENSDARG00000092507	140467
ENSDARG00000099996	55288
ENSDARG00000103415	139420
ENSDARG00000098414	22981
ENSDARG00000099397	755
ENSDARG00000035399	57763
ENSDARG00000078238	112939
ENSDARG00000104054	51085
ENSDARG00000008727	400966
ENSDARG00000008727	729857
ENSDARG00000113626	140467
ENSDARG00000053875	1421
ENSDARG00000053875	1420
ENSDARG00000053875	1419
ENSDARG00000053875	1418
ENSDARG00000091869	140467
ENSDARG00000075083	5591
ENSDARG00000076564	3339
ENSDARG00000070810	885
ENSDARG00000013966	5687
ENSDARG00000110997	400673
ENSDARG00000063474	10565
ENSDARG00000107506	64324
ENSDARG00000110614	133688
ENSDARG00000107283	64324
ENSDARG00000071589	140467
ENSDARG00000059349	9455
ENSDARG00000056259	23505
ENSDARG00000023323	10971
ENSDARG00000099692	151195
ENSDARG00000069801	1421
ENSDARG00000069801	1420
ENSDARG00000069801	1419
ENSDARG00000069801	1418
ENSDARG00000054856	751071
ENSDARG00000101413	1849
ENSDARG00000078108	1796
ENSDARG00000002298	118932
ENSDARG00000015566	1788
ENSDARG00000013310	389840
ENSDARG00000052690	57561
ENSDARG00000079636	283635
ENSDARG00000011113	57053
ENSDARG00000035546	100137047
ENSDARG00000028523	58493
ENSDARG00000057854	10284
ENSDARG00000007624	9837
ENSDARG00000062220	144100
